Concept,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
http://www.wikidata.org/entity/Q4989906,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q3914,0.0008,0.0006,0.0011,0.0009,0.0009,0.0011,0.0009,0.001,0.0009,0.001,0.0008,0.0007,0.0011,0.0009,0.0012,0.0008,0.0014,0.0008,0.0009,0.001,0.0009,0.0008,0.0008,0.0009,0.0009,0.0003,0.0005,0.0004,0.0006,0.0007,0.0009,0,0,0
http://www.wikidata.org/entity/Q5185279,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/BiologicalDatabase,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Criminal,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/MusicFestival,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q11204,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/ComicsCreator,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Philosopher,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0,0,0
http://www.wikidata.org/entity/Q1930187,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q12280,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q12518,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0,0,0
http://dbpedia.org/ontology/OlympicEvent,0.0001,0.0001,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/ArchitecturalStructure,0.004,0.0025,0.0026,0.0039,0.0032,0.004,0.0047,0.0052,0.0036,0.007,0.0028,0.0027,0.003,0.0034,0.005,0.0059,0.006,0.0055,0.0044,0.0029,0.0032,0.0028,0.0027,0.004,0.004,0.0032,0.0023,0.002,0.0036,0.0033,0.0035,0,0,0
http://dbpedia.org/ontology/Cyclist,0.0002,0.0006,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0002,0.0003,0.0001,0.0,0.0001,0.0002,0.0001,0,0,0
http://dbpedia.org/ontology/Non-ProfitOrganisation,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q2566598,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Artist,0.0035,0.0034,0.0034,0.0066,0.0032,0.0033,0.0045,0.0034,0.0033,0.0036,0.0022,0.0028,0.004,0.0028,0.0043,0.0055,0.0036,0.004,0.0032,0.0044,0.0041,0.0035,0.0044,0.0043,0.0029,0.0006,0.0023,0.0018,0.0017,0.002,0.003,0,0,0
http://dbpedia.org/ontology/Hotel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q16533,0.0002,0.0001,0.0003,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/GeneLocation,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
http://schema.org/Product,0.0011,0.0007,0.0009,0.0015,0.0012,0.0011,0.0013,0.0018,0.0008,0.0008,0.0008,0.0008,0.0011,0.0009,0.0009,0.0014,0.0008,0.0009,0.0008,0.0011,0.0017,0.0013,0.0014,0.001,0.001,0.0004,0.0012,0.0009,0.0012,0.0011,0.0025,0,0,0
http://dbpedia.org/ontology/SoccerPlayer,0.006,0.0069,0.007,0.0057,0.0049,0.0055,0.0061,0.0064,0.0069,0.0057,0.005,0.0049,0.0047,0.0044,0.005,0.0053,0.0068,0.0048,0.0052,0.0046,0.0047,0.0063,0.0078,0.0075,0.0041,0.0046,0.0043,0.0041,0.0073,0.0089,0.009,0,0,0
http://www.wikidata.org/entity/Q7187,0,0.0,0,0.0001,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q9620,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q2870166,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Collective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q3887,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Astronaut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Year,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/GivenName,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Fish,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,0.0007,0.0003,0.0001,0.0004,0.0001,0.0002,0.0003,0.0001,0.0001,0.0002,0.0001,0.0005,0.0002,0.0002,0.0004,0.0003,0.0002,0,0,0
http://www.wikidata.org/entity/Q12323,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0006,0.0,0.0,0.0002,0.0001,0.0002,0,0,0
http://dbpedia.org/ontology/Island,0.0002,0.0004,0.0001,0.0003,0.0001,0.0001,0.0004,0.0002,0.0005,0.0001,0.0001,0.0001,0.0002,0.0005,0.0001,0.0001,0.0005,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/SoccerManager,0.0004,0.0004,0.0005,0.0005,0.0004,0.0005,0.0006,0.0006,0.0005,0.0004,0.0003,0.0004,0.0005,0.0006,0.0006,0.0005,0.0006,0.0006,0.0005,0.0004,0.0005,0.0005,0.0005,0.0006,0.0005,0.0006,0.0005,0.0006,0.0012,0.0015,0.0012,0,0,0
http://www.wikidata.org/entity/Q1311958,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Religious,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q34770,0.0001,0.0002,0.0004,0.0002,0.0005,0.0009,0.0003,0.0004,0.0002,0.0002,0.0001,0.0002,0.0001,0.0003,0.0004,0.0001,0.0003,0.0004,0.0002,0.0002,0.0002,0.0003,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0,0,0
http://dbpedia.org/ontology/Comedian,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/Tower,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SportsTeamMember,0.0002,0.0001,0.0,0.0004,0.0041,0.0,0.0001,0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0003,0.0002,0.0,0.0003,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0,0.0,0.0001,0.0003,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Garden,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/HandballPlayer,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://schema.org/BodyOfWater,0.0004,0.0002,0.0004,0.0002,0.0008,0.0007,0.0002,0.0005,0.0005,0.0004,0.0003,0.0002,0.0003,0.0005,0.0005,0.0004,0.0008,0.0004,0.0003,0.0002,0.0004,0.0004,0.0003,0.0004,0.0013,0.0014,0.0004,0.0006,0.0012,0.0008,0.0007,0,0,0
http://schema.org/Movie,0.0036,0.0032,0.0038,0.0036,0.0039,0.0041,0.0045,0.0042,0.0044,0.0044,0.0029,0.0033,0.0037,0.0047,0.0036,0.0047,0.0054,0.0038,0.0034,0.004,0.0038,0.0039,0.0042,0.0043,0.0031,0.0009,0.0021,0.0018,0.0022,0.0028,0.0031,0,0,0
http://www.wikidata.org/entity/Q8261,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SpaceStation,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Coach,0.0008,0.0006,0.0003,0.0008,0.0011,0.0012,0.001,0.0005,0.0007,0.0002,0.0269,0.023,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0001,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/CyclingRace,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SoccerLeague,0.0001,0.0001,0.0001,0.0001,0.0003,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q43115,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q2188189,0.0072,0.0052,0.0073,0.0072,0.0067,0.0075,0.0072,0.0086,0.0065,0.0073,0.0047,0.0048,0.009,0.005,0.0068,0.0058,0.0065,0.0058,0.0063,0.0067,0.0063,0.0068,0.007,0.0067,0.0052,0.0022,0.0041,0.0036,0.0056,0.0057,0.0067,0,0,0
http://www.wikidata.org/entity/Q7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://schema.org/ShoppingCenter,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/AustralianRulesFootballPlayer,0.0003,0.0003,0.0001,0.0003,0.0008,0.0003,0.0009,0.0002,0.0002,0.0001,0.0002,0.0002,0.0014,0.0011,0.0003,0.0003,0.0001,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0002,0.0002,0,0,0
http://www.wikidata.org/entity/Q5,0.0421,0.036,0.0403,0.0424,0.0422,0.0395,0.0431,0.0399,0.0475,0.0388,0.0589,0.0559,0.0466,0.0486,0.0475,0.0452,0.0443,0.0381,0.0427,0.0394,0.0432,0.0415,0.0423,0.0407,0.0466,0.0439,0.0365,0.0338,0.0386,0.041,0.0401,0,0,0
http://dbpedia.org/ontology/Airport,0.0007,0.0002,0.0003,0.0006,0.0002,0.0003,0.0004,0.0003,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0005,0.0004,0.0005,0.0005,0.0004,0.0004,0.0007,0.0005,0.0001,0.0004,0.0003,0.0002,0.0002,0.0004,0,0,0
http://dbpedia.org/ontology/Venue,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/AcademicJournal,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0003,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0006,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/OrganisationMember,0.0002,0.0001,0.0,0.0004,0.0041,0.0,0.0001,0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0003,0.0002,0.0,0.0003,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0,0.0,0.0001,0.0003,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q11303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/MythologicalFigure,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Journalist,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/HandballLeague,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://schema.org/MusicGroup,0.0041,0.0032,0.0038,0.004,0.0034,0.0037,0.0035,0.004,0.0036,0.0037,0.0023,0.0026,0.0049,0.0032,0.0048,0.006,0.004,0.0044,0.0037,0.0058,0.0045,0.0043,0.005,0.0048,0.0028,0.0002,0.0024,0.0019,0.0018,0.002,0.0037,0,0,0
http://dbpedia.org/ontology/OfficeHolder,0.001,0.0007,0.001,0.0008,0.0009,0.0009,0.0009,0.0008,0.0008,0.0007,0.0005,0.0008,0.0013,0.0009,0.001,0.001,0.0008,0.0014,0.0012,0.0015,0.0014,0.0014,0.0013,0.001,0.0011,0.0004,0.001,0.0006,0.001,0.0016,0.0019,0,0,0
http://dbpedia.org/ontology/GaelicGamesPlayer,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0002,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q3665646,0.0012,0.0005,0.0007,0.0007,0.0006,0.0007,0.0009,0.0008,0.0009,0.0006,0.0006,0.0008,0.0004,0.0006,0.0012,0.0004,0.0008,0.0006,0.0007,0.0007,0.0009,0.001,0.0011,0.0008,0.0006,0.0001,0.0004,0.0003,0.0004,0.0005,0.0008,0,0,0
http://dbpedia.org/ontology/Tunnel,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Canoeist,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q25956,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/ArtificialSatellite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/DartsPlayer,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SoccerClubSeason,0.0028,0.0022,0.0042,0.0019,0.0007,0.0011,0.0016,0.0006,0.0026,0.0019,0.0013,0.0015,0.0016,0.0006,0.0008,0.0016,0.0016,0.0029,0.0037,0.0026,0.0019,0.002,0.0035,0.0042,0.0024,0.0005,0.0017,0.0014,0.0014,0.0017,0.0031,0,0,0
http://dbpedia.org/ontology/Food,0.0002,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0004,0.0004,0.0005,0,0,0
http://www.wikidata.org/entity/Q39715,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q2722764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SnookerWorldRanking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
http://dbpedia.org/ontology/MusicalArtist,0.0026,0.0019,0.0023,0.0027,0.0022,0.0024,0.0022,0.0025,0.0023,0.0027,0.0015,0.0018,0.0032,0.0021,0.0033,0.0049,0.0028,0.0031,0.0023,0.0033,0.0031,0.0028,0.0036,0.0035,0.0018,0.0001,0.0016,0.0013,0.0011,0.0013,0.0021,0,0,0
http://dbpedia.org/ontology/WinterSportPlayer,0.0004,0.0002,0.0002,0.0003,0.0008,0.0004,0.0006,0.0003,0.0004,0.0007,0.0006,0.0006,0.0005,0.0007,0.0004,0.0004,0.0006,0.0002,0.0003,0.0003,0.0002,0.0003,0.0005,0.0003,0.0002,0.0001,0.0003,0.0001,0.0005,0.0004,0.0006,0,0,0
http://dbpedia.org/ontology/MusicalWork,0.0072,0.0052,0.0073,0.0072,0.0067,0.0075,0.0072,0.0086,0.0065,0.0073,0.0047,0.0048,0.009,0.005,0.0068,0.0058,0.0065,0.0058,0.0063,0.0067,0.0063,0.0068,0.007,0.0067,0.0052,0.0022,0.0041,0.0036,0.0056,0.0057,0.0067,0,0,0
http://www.wikidata.org/entity/Q4022,0.0003,0.0002,0.0002,0.0001,0.0006,0.0005,0.0001,0.0003,0.0003,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0001,0.0006,0.0003,0.0002,0.0001,0.0002,0.0003,0.0001,0.0003,0.0006,0.0003,0.0002,0.0003,0.0005,0.0003,0.0002,0,0,0
http://dbpedia.org/ontology/MemberOfParliament,0.0002,0.0002,0.0004,0.0003,0.0002,0.0004,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0002,0.0002,0.0004,0.0003,0.0003,0.0003,0.0002,0.0003,0.0004,0.0003,0.0001,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0,0,0
http://www.wikidata.org/entity/Q4936952,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0,0,0
http://www.wikidata.org/entity/Q868557,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Noble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson,0.0136,0.0094,0.0132,0.0105,0.0116,0.0113,0.0105,0.0101,0.0096,0.0097,0.007,0.0073,0.0094,0.0085,0.0096,0.0081,0.0098,0.013,0.0122,0.0147,0.0132,0.0126,0.0116,0.0124,0.0086,0.0022,0.0077,0.0063,0.006,0.0073,0.0095,0,0,0
http://www.wikidata.org/entity/Q14128148,0.0007,0.001,0.0009,0.0008,0.001,0.0009,0.0009,0.0023,0.001,0.0008,0.0007,0.0011,0.0018,0.0011,0.0014,0.0007,0.0012,0.0011,0.0008,0.0007,0.0008,0.0008,0.0011,0.0014,0.001,0.0002,0.0035,0.0017,0.0005,0.0011,0.0011,0,0,0
